# SA for random K-SAT
# K = 4   N = 512   M = 4736   seed = 739702241
# alpha = 9.250000   nIter = 128  Tmax = 0.200000
# 1:lowestUnsat  2:runTime
10 128
8 128
5 128
5 128
10 128
5 128
6 128
9 128
11 128
7 128
9 128
8 128
7 128
6 128
8 128
7 128
8 128
8 128
12 128
4 128
6 128
9 128
5 128
5 128
7 128
6 128
11 128
9 128
6 128
5 128
6 128
10 128
9 128
11 128
2 128
7 128
6 128
9 128
8 128
6 128
2 128
9 128
8 128
10 128
5 128
6 128
7 128
7 128
5 128
5 128
10 128
6 128
10 128
10 128
8 128
6 128
8 128
11 128
6 128
10 128
9 128
10 128
3 128
6 128
11 128
7 128
6 128
5 128
6 128
3 128
8 128
3 128
9 128
9 128
3 128
9 128
11 128
7 128
11 128
8 128
2 128
13 128
3 128
2 128
8 128
5 128
4 128
8 128
13 128
7 128
8 128
2 128
10 128
9 128
4 128
6 128
4 128
10 128
9 128
5 128
9 128
6 128
2 128
5 128
7 128
9 128
13 128
11 128
13 128
9 128
7 128
8 128
4 128
8 128
6 128
4 128
12 128
8 128
11 128
5 128
4 128
6 128
5 128
6 128
8 128
5 128
10 128
13 128
9 128
8 128
5 128
6 128
6 128
5 128
6 128
6 128
7 128
5 128
11 128
3 128
12 128
4 128
3 128
7 128
11 128
10 128
2 128
9 128
6 128
9 128
7 128
10 128
5 128
4 128
9 128
7 128
9 128
6 128
8 128
9 128
6 128
2 128
5 128
11 128
8 128
6 128
6 128
11 128
8 128
8 128
6 128
10 128
12 128
10 128
8 128
5 128
16 128
8 128
7 128
6 128
9 128
9 128
9 128
11 128
3 128
5 128
8 128
2 128
10 128
10 128
7 128
8 128
6 128
6 128
8 128
6 128
9 128
4 128
5 128
3 128
12 128
8 128
8 128
5 128
8 128
7 128
8 128
7 128
6 128
4 128
6 128
4 128
10 128
10 128
4 128
7 128
6 128
8 128
6 128
8 128
11 128
6 128
4 128
8 128
5 128
5 128
12 128
12 128
7 128
3 128
9 128
10 128
6 128
9 128
5 128
4 128
12 128
6 128
5 128
9 128
6 128
9 128
8 128
5 128
7 128
7 128
6 128
4 128
6 128
4 128
12 128
7 128
7 128
3 128
12 128
11 128
9 128
6 128
7 128
5 128
4 128
9 128
3 128
8 128
10 128
5 128
4 128
6 128
9 128
7 128
10 128
4 128
7 128
6 128
8 128
9 128
7 128
5 128
2 128
8 128
6 128
4 128
4 128
11 128
6 128
5 128
8 128
7 128
10 128
9 128
9 128
10 128
6 128
10 128
8 128
7 128
7 128
8 128
4 128
9 128
8 128
9 128
9 128
9 128
7 128
6 128
9 128
8 128
7 128
8 128
4 128
11 128
4 128
6 128
5 128
7 128
5 128
4 128
4 128
10 128
9 128
8 128
7 128
8 128
11 128
9 128
6 128
8 128
9 128
5 128
6 128
7 128
5 128
9 128
14 128
5 128
8 128
9 128
6 128
2 128
8 128
7 128
4 128
7 128
10 128
6 128
10 128
4 128
10 128
8 128
12 128
5 128
8 128
8 128
12 128
8 128
9 128
5 128
13 128
7 128
5 128
9 128
7 128
6 128
6 128
7 128
8 128
10 128
7 128
6 128
13 128
7 128
8 128
10 128
6 128
7 128
7 128
7 128
6 128
11 128
5 128
9 128
8 128
10 128
5 128
7 128
10 128
10 128
7 128
7 128
10 128
9 128
7 128
8 128
7 128
7 128
4 128
10 128
4 128
6 128
8 128
6 128
6 128
7 128
8 128
7 128
9 128
5 128
9 128
3 128
12 128
6 128
5 128
7 128
8 128
9 128
8 128
12 128
7 128
4 128
6 128
9 128
7 128
6 128
6 128
9 128
7 128
6 128
7 128
11 128
7 128
8 128
4 128
7 128
7 128
12 128
10 128
4 128
7 128
9 128
5 128
3 128
4 128
3 128
7 128
12 128
16 128
4 128
5 128
7 128
2 128
6 128
8 128
6 128
9 128
11 128
5 128
11 128
6 128
6 128
5 128
11 128
4 128
10 128
8 128
14 128
4 128
8 128
9 128
6 128
10 128
6 128
8 128
4 128
9 128
4 128
10 128
7 128
6 128
6 128
6 128
4 128
11 128
8 128
2 128
7 128
9 128
7 128
5 128
6 128
7 128
7 128
5 128
5 128
3 128
9 128
7 128
7 128
4 128
3 128
7 128
14 128
9 128
8 128
10 128
4 128
5 128
5 128
8 128
5 128
4 128
4 128
12 128
13 128
6 128
10 128
8 128
11 128
4 128
4 128
9 128
5 128
9 128
7 128
11 128
5 128
7 128
7 128
9 128
9 128
6 128
4 128
7 128
7 128
8 128
15 128
10 128
6 128
7 128
6 128
5 128
8 128
4 128
11 128
7 128
6 128
7 128
8 128
9 128
7 128
9 128
3 128
7 128
8 128
9 128
4 128
6 128
2 128
6 128
9 128
6 128
10 128
4 128
3 128
7 128
10 128
12 128
10 128
6 128
5 128
6 128
11 128
7 128
5 128
5 128
5 128
6 128
9 128
9 128
4 128
5 128
5 128
6 128
9 128
9 128
4 128
8 128
11 128
7 128
6 128
3 128
11 128
6 128
9 128
3 128
9 128
10 128
7 128
4 128
3 128
9 128
5 128
5 128
